county,new_pct,resale_pct,sales,average_price,month,year
Wicklow,3.33,96.67,30,197654.37,01,2012
Wicklow,16.22,83.78,37,174917.54,02,2012
Wicklow,8.51,91.49,47,228834.78,03,2012
Wicklow,5.13,94.87,39,228019.37,04,2012
Wicklow,14.29,85.71,56,218959.05,05,2012
Wicklow,18.99,81.01,79,195590.04,06,2012
Wicklow,9.88,90.12,81,256386.63,07,2012
Wicklow,16.18,83.82,68,278942.65,08,2012
Wicklow,12.12,87.88,66,237620.67,09,2012
Wicklow,23.29,76.71,73,209359.2,10,2012
Wicklow,10.0,90.0,90,299521.56,11,2012
Wicklow,12.1,87.9,124,235419.52,12,2012
Wicklow,10.91,89.09,55,233168.12,01,2013
Wicklow,9.8,90.2,51,379321.34,02,2013
Wicklow,10.17,89.83,59,206399.64,03,2013
Wicklow,15.62,84.38,64,242133.3,04,2013
Wicklow,9.68,90.32,62,239112.97,05,2013
Wicklow,23.38,76.62,77,193257.17,06,2013
Wicklow,10.0,90.0,100,221894.05,07,2013
Wicklow,10.87,89.13,92,226574.43,08,2013
Wicklow,4.4,95.6,91,225181.32,09,2013
Wicklow,11.57,88.43,121,244465.28,10,2013
Wicklow,10.47,89.53,86,218508.12,11,2013
Wicklow,7.69,92.31,130,318970.24,12,2013
Wicklow,8.24,91.76,85,331796.26,01,2014
Wicklow,8.43,91.57,83,265967.47,02,2014
Wicklow,12.68,87.32,71,271526.34,03,2014
Wicklow,6.52,93.48,92,216741.56,04,2014
Wicklow,10.89,89.11,101,240107.55,05,2014
Wicklow,25.0,75.0,148,207583.31,06,2014
Wicklow,9.52,90.48,126,282737.43,07,2014
Wicklow,7.69,92.31,117,288416.5,08,2014
Wicklow,23.58,76.42,106,260994.08,09,2014
Wicklow,8.82,91.18,136,257222.86,10,2014
Wicklow,6.06,93.94,99,291846.05,11,2014
Wicklow,7.43,92.57,175,265605.75,12,2014
Wicklow,7.79,92.21,77,280186.04,01,2015
Wicklow,5.41,94.59,74,345330.78,02,2015
Wicklow,7.84,92.16,102,244178.63,03,2015
Wicklow,9.09,90.91,99,272857.95,04,2015
Wicklow,7.3,92.7,137,277844.89,05,2015
Wicklow,9.73,90.27,113,297384.35,06,2015
Wicklow,15.38,84.62,117,292120.7,07,2015
Wicklow,13.0,87.0,100,305462.94,08,2015
Wicklow,13.82,86.18,123,307081.16,09,2015
Wicklow,33.52,66.48,176,280413.31,10,2015
Wicklow,16.15,83.85,130,318355.55,11,2015
Wicklow,22.56,77.44,164,280218.58,12,2015
Wicklow,20.0,80.0,75,374889.36,01,2016
Wicklow,10.68,89.32,103,313361.64,02,2016
Wicklow,11.58,88.42,95,322119.95,03,2016
Wicklow,23.08,76.92,117,288264.52,04,2016
Wicklow,11.96,88.04,92,300231.51,05,2016
Wicklow,28.68,71.32,129,300970.94,06,2016
Wicklow,9.76,90.24,123,289903.44,07,2016
Wicklow,9.09,90.91,132,307455.36,08,2016
Wicklow,12.3,87.7,122,302143.21,09,2016
Wicklow,25.87,74.13,143,335743.34,10,2016
Wicklow,19.17,80.83,120,297000.07,11,2016
Wicklow,22.56,77.44,195,305019.03,12,2016
Wicklow,18.18,81.82,110,359153.46,01,2017
Wicklow,20.91,79.09,110,308625.78,02,2017
Wicklow,21.14,78.86,123,299008.27,03,2017
Wicklow,26.52,73.48,132,345182.35,04,2017
Wicklow,20.35,79.65,113,310306.73,05,2017
Wicklow,18.87,81.13,159,331191.21,06,2017
Wicklow,21.52,78.48,158,330775.52,07,2017
Wicklow,21.64,78.36,134,334423.4,08,2017
Wicklow,22.0,78.0,150,335772.16,09,2017
Wicklow,14.58,85.42,144,307787.05,10,2017
Wicklow,23.7,76.3,135,390899.75,11,2017
Wicklow,29.41,70.59,204,317886.39,12,2017
Wicklow,25.27,74.73,91,329107.53,01,2018
Wicklow,27.54,72.46,138,326557.08,02,2018
Wicklow,22.83,77.17,127,363983.69,03,2018
Wicklow,31.71,68.29,123,334399.12,04,2018
Wicklow,20.0,80.0,100,351501.02,05,2018
Wicklow,24.39,75.61,164,318377.1,06,2018
Wicklow,13.74,86.26,131,329937.84,07,2018
Wicklow,20.97,79.03,124,339476.11,08,2018
Wicklow,21.05,78.95,133,337640.82,09,2018
Wicklow,20.81,79.19,173,331753.32,10,2018
Wicklow,16.53,83.47,121,326877.63,11,2018
Wicklow,40.91,59.09,198,315390.94,12,2018
Wicklow,16.84,83.16,95,323985.84,01,2019
Wicklow,27.88,72.12,104,326388.49,02,2019
Wicklow,26.5,73.5,117,328694.05,03,2019
Wicklow,25.0,74.24,132,328304.07,04,2019
Wicklow,27.01,72.99,137,315687.34,05,2019
Wicklow,40.56,59.44,180,304290.26,06,2019
Wicklow,37.62,62.38,210,357975.5,07,2019
Wicklow,23.98,76.02,196,353697.7,08,2019
Wicklow,35.9,64.1,234,328093.95,09,2019
Wicklow,34.29,65.71,175,523229.96,10,2019
Wicklow,34.78,65.22,161,331387.68,11,2019
Wicklow,41.6,58.4,238,375240.54,12,2019
Wicklow,22.73,77.27,88,492518.36,01,2020
Wicklow,19.57,80.43,92,357834.13,02,2020
Wicklow,25.35,74.65,142,356641.38,03,2020
Wicklow,32.97,67.03,91,320222.59,04,2020
Wicklow,13.89,86.11,72,348192.2,05,2020
Wicklow,26.6,73.4,94,338941.26,06,2020
Wicklow,39.02,60.98,123,319158.41,07,2020
Wicklow,38.78,61.22,98,335751.66,08,2020
Wicklow,23.17,76.83,164,340425.63,09,2020
Wicklow,20.15,79.85,268,375558.71,10,2020
Wicklow,27.62,72.38,210,372985.32,11,2020
Wicklow,33.68,66.32,291,381477.71,12,2020
